Ticker,Date,Open,High,Low,Close,Volume
MSFT,2024-03-12,463.27,470.29,457.66,460.1,69259707
MSFT,2024-03-13,463.3,474.33,461.89,467.94,44727535
MSFT,2024-03-14,472.52,477.91,472.0,474.0,30871765
MSFT,2024-03-15,476.31,483.12,465.44,470.1,14123327
MSFT,2024-03-16,468.04,472.45,454.61,472.2,53632186
MSFT,2024-03-17,474.56,483.29,465.68,466.57,47496719
MSFT,2024-03-18,468.16,475.41,462.93,464.11,11578810
MSFT,2024-03-19,462.38,475.94,453.68,473.92,29604873
MSFT,2024-03-20,471.51,477.48,463.54,473.14,53417188
MSFT,2024-03-21,475.7,486.86,462.99,463.02,70750546
MSFT,2024-03-22,461.6,473.92,461.29,467.91,12908572
MSFT,2024-03-23,466.62,469.25,463.43,465.92,62910046
MSFT,2024-03-24,464.29,473.24,453.96,462.64,18935147
MSFT,2024-03-25,464.02,476.47,455.38,458.81,59371565
MSFT,2024-03-26,455.99,463.22,450.34,460.98,15041172
MSFT,2024-03-27,457.27,465.46,452.22,458.33,68306619
MSFT,2024-03-28,458.91,472.65,446.29,457.52,66254300
MSFT,2024-03-29,454.27,464.66,449.94,454.69,39847662
MSFT,2024-03-30,454.05,465.85,451.03,453.21,68157611
MSFT,2024-03-31,450.1,454.54,436.67,447.39,56858321
MSFT,2024-04-01,444.11,453.57,437.05,438.67,57358021
MSFT,2024-04-02,441.96,449.49,433.35,447.8,14165341
MSFT,2024-04-03,444.73,454.15,442.09,451.83,15603620
MSFT,2024-04-04,452.95,458.01,439.39,448.81,68488614
MSFT,2024-04-05,448.52,453.55,438.81,447.12,20027022
MSFT,2024-04-06,446.85,447.1,438.17,441.11,14574295
MSFT,2024-04-07,442.34,442.85,432.1,437.21,50829774
MSFT,2024-04-08,436.38,447.41,431.43,440.92,66756437
MSFT,2024-04-09,438.06,442.71,427.91,428.84,65681368
MSFT,2024-04-10,425.87,430.53,425.02,425.36,37382755
MSFT,2024-04-11,422.29,425.9,422.15,425.2,25844569
MSFT,2024-04-12,427.23,429.76,423.23,424.58,78757978
MSFT,2024-04-13,423.64,431.65,419.37,429.52,41401873
MSFT,2024-04-14,426.32,429.37,415.22,417.88,43241329
MSFT,2024-04-15,421.18,429.19,418.29,419.58,79051312
MSFT,2024-04-16,421.48,430.58,419.49,424.23,69487809
MSFT,2024-04-17,427.93,435.31,415.59,434.72,29784802
MSFT,2024-04-18,433.26,435.5,426.94,433.58,43944734
MSFT,2024-04-19,431.24,435.01,423.1,432.37,10580280
MSFT,2024-04-20,430.57,442.82,427.32,436.73,71028791
MSFT,2024-04-21,434.16,440.19,432.03,437.19,26337242
MSFT,2024-04-22,438.84,441.82,431.16,438.68,49072121
MSFT,2024-04-23,435.66,444.06,432.2,441.03,76735297
MSFT,2024-04-24,437.21,441.65,430.05,439.97,29809457
MSFT,2024-04-25,442.58,445.01,440.59,440.86,54363923
MSFT,2024-04-26,442.25,444.82,429.92,432.38,19151512
MSFT,2024-04-27,430.83,440.81,422.69,439.48,72658806
MSFT,2024-04-28,435.21,439.91,424.25,438.84,44896172
MSFT,2024-04-29,435.14,447.41,430.59,435.44,75655492
MSFT,2024-04-30,435.18,435.58,431.52,432.12,48697027
MSFT,2024-05-01,429.23,429.68,420.38,429.35,57310724
MSFT,2024-05-02,428.34,429.39,419.79,428.92,10781132
MSFT,2024-05-03,428.13,437.12,422.57,435.88,67507601
MSFT,2024-05-04,439.62,447.08,430.92,435.73,74125184
MSFT,2024-05-05,436.59,443.52,428.82,436.06,33122652
MSFT,2024-05-06,431.73,437.82,422.71,425.34,68923787
MSFT,2024-05-07,429.11,433.34,425.12,427.07,49601025
MSFT,2024-05-08,424.34,425.97,419.44,425.9,14832525
MSFT,2024-05-09,427.47,430.27,424.62,425.55,77339440
MSFT,2024-05-10,427.82,432.39,415.25,424.47,13227361
MSFT,2024-05-11,424.96,428.09,420.19,423.03,61899619
MSFT,2024-05-12,419.86,429.23,410.81,412.39,64229130
MSFT,2024-05-13,413.72,415.84,406.82,411.27,62852901
MSFT,2024-05-14,407.79,412.91,407.73,411.34,47852886
MSFT,2024-05-15,411.39,415.9,400.84,412.16,20876003
MSFT,2024-05-16,409.0,414.26,404.72,413.32,57457735
MSFT,2024-05-17,416.42,419.04,410.69,415.67,35036836
MSFT,2024-05-18,417.57,425.82,409.2,425.23,42662778
MSFT,2024-05-19,425.03,431.1,418.35,420.3,25124985
MSFT,2024-05-20,423.93,427.09,420.09,423.93,76145943
MSFT,2024-05-21,424.74,437.33,420.75,421.05,11019784
MSFT,2024-05-22,422.03,432.87,413.6,413.65,12781444
MSFT,2024-05-23,416.1,425.42,405.74,416.39,46881836
MSFT,2024-05-24,414.21,420.67,410.84,412.56,73643666
MSFT,2024-05-25,413.17,422.7,401.7,412.27,60746258
MSFT,2024-05-26,408.48,409.02,407.52,407.73,46680295
MSFT,2024-05-27,404.76,411.12,395.58,403.43,39748596
MSFT,2024-05-28,403.28,405.58,397.41,399.39,48440296
MSFT,2024-05-29,397.11,398.54,396.71,398.18,75165055
MSFT,2024-05-30,398.67,403.48,388.62,391.38,25567357
MSFT,2024-05-31,388.27,389.2,378.09,381.66,69608946
MSFT,2024-06-01,383.91,386.68,376.31,385.69,22988568
MSFT,2024-06-02,385.2,392.26,378.37,382.48,38481304
MSFT,2024-06-03,384.91,384.95,380.51,384.85,65750716
MSFT,2024-06-04,383.09,391.64,378.71,380.33,44998784
MSFT,2024-06-05,383.18,393.07,381.1,382.19,50985923
MSFT,2024-06-06,382.6,390.64,377.07,385.32,71702403
MSFT,2024-06-07,388.17,399.71,379.12,387.77,33231601
MSFT,2024-06-08,390.6,397.62,384.48,396.84,77530178
MSFT,2024-06-09,395.71,405.89,390.12,398.33,16926651
MSFT,2024-06-10,399.54,400.02,397.34,398.31,76433510
MSFT,2024-06-11,398.83,408.9,398.18,405.14,60250378
MSFT,2024-06-12,404.35,404.36,398.2,402.34,47864725
MSFT,2024-06-13,402.06,413.58,400.46,404.77,40195694
MSFT,2024-06-14,406.86,412.45,406.81,410.7,72278109
MSFT,2024-06-15,412.17,415.83,403.58,407.93,40840911
MSFT,2024-06-16,404.7,409.31,394.08,408.65,33071379
MSFT,2024-06-17,407.98,417.97,407.91,411.89,29927936
MSFT,2024-06-18,415.13,422.48,408.97,415.03,44626645
MSFT,2024-06-19,411.11,422.35,406.35,419.66,11368676
MSFT,2024-06-20,418.57,422.55,413.0,414.22,24824609
MSFT,2024-06-21,410.95,415.31,401.0,406.58,76670414
MSFT,2024-06-22,402.73,414.79,396.04,397.36,68798623
MSFT,2024-06-23,400.13,409.52,392.98,397.23,45303932
MSFT,2024-06-24,396.55,398.19,394.6,397.42,33514477
MSFT,2024-06-25,399.93,408.31,396.66,407.29,69452372
MSFT,2024-06-26,404.04,414.94,401.94,410.55,23093924
MSFT,2024-06-27,408.36,411.61,400.06,400.22,17036198
MSFT,2024-06-28,398.35,400.16,394.81,398.05,58502611
MSFT,2024-06-29,401.82,407.29,392.5,403.08,28557400
MSFT,2024-06-30,405.78,417.04,394.62,410.36,16730302
MSFT,2024-07-01,414.18,423.44,405.0,419.55,14981527
MSFT,2024-07-02,417.59,420.06,407.19,413.61,11412369
MSFT,2024-07-03,417.7,425.11,413.87,418.5,51769282
MSFT,2024-07-04,420.75,429.3,412.34,420.99,33811662
MSFT,2024-07-05,416.87,418.23,408.96,413.79,48574165
MSFT,2024-07-06,416.88,425.22,416.08,418.87,24750120
MSFT,2024-07-07,415.74,426.98,407.37,422.31,24488392
MSFT,2024-07-08,426.19,436.48,414.88,416.43,39408793
MSFT,2024-07-09,418.63,427.57,412.82,417.87,56602552
MSFT,2024-07-10,416.63,421.18,409.03,412.01,12719663
MSFT,2024-07-11,414.29,424.1,403.19,408.56,42823421
MSFT,2024-07-12,404.89,412.48,396.58,400.62,27046093
MSFT,2024-07-13,401.9,408.07,393.44,394.99,67246223
MSFT,2024-07-14,391.06,396.32,385.58,388.45,60369444
MSFT,2024-07-15,390.04,400.86,387.17,388.03,41591232
MSFT,2024-07-16,388.86,396.92,388.26,392.22,70394554
MSFT,2024-07-17,393.24,403.67,389.92,390.12,15897777
MSFT,2024-07-18,387.49,390.68,381.64,387.49,39909637
MSFT,2024-07-19,384.97,393.51,381.15,387.23,43605806
MSFT,2024-07-20,386.62,395.75,375.67,379.53,21084125
MSFT,2024-07-21,378.48,382.1,368.47,375.8,65780826
MSFT,2024-07-22,372.79,376.6,369.82,373.21,69537842
MSFT,2024-07-23,371.86,376.13,366.36,372.22,45343092
MSFT,2024-07-24,371.5,376.37,361.38,369.4,36178129
MSFT,2024-07-25,367.98,370.16,359.46,367.83,19125098
MSFT,2024-07-26,367.9,368.66,364.17,366.82,63352683
MSFT,2024-07-27,369.67,373.36,366.65,369.67,64044164
MSFT,2024-07-28,371.68,375.9,360.99,372.39,36635043
MSFT,2024-07-29,373.73,376.36,369.34,373.7,35072226
MSFT,2024-07-30,372.96,373.31,367.78,371.08,18379728
MSFT,2024-07-31,369.5,370.07,365.71,366.67,24885207
MSFT,2024-08-01,363.01,371.97,358.72,364.86,79741914
MSFT,2024-08-02,365.62,368.84,359.23,359.27,49324908
MSFT,2024-08-03,359.28,360.56,348.76,354.25,51532206
MSFT,2024-08-04,352.2,356.79,342.08,354.52,77589437
MSFT,2024-08-05,356.67,359.62,354.54,355.48,75379193
MSFT,2024-08-06,357.72,363.58,348.37,353.05,45445343
MSFT,2024-08-07,353.66,363.84,350.07,352.96,36839702
MSFT,2024-08-08,353.54,356.89,347.59,356.77,28265205
MSFT,2024-08-09,354.16,357.72,349.05,350.79,42046885
MSFT,2024-08-10,353.67,361.22,352.05,359.6,65927684
MSFT,2024-08-11,361.58,362.17,350.78,357.69,26917558
MSFT,2024-08-12,354.68,360.61,348.38,357.93,74274901
MSFT,2024-08-13,355.36,365.68,350.17,351.83,48796201
MSFT,2024-08-14,353.46,359.8,348.08,357.96,10331078
MSFT,2024-08-15,360.57,362.81,356.96,359.97,39425185
MSFT,2024-08-16,360.73,362.6,355.32,357.01,49788830
MSFT,2024-08-17,356.65,363.85,349.18,353.77,46501693
MSFT,2024-08-18,355.92,360.16,352.82,360.06,76313849
MSFT,2024-08-19,363.27,366.13,362.97,363.92,28358421
MSFT,2024-08-20,365.88,368.5,357.1,365.2,19385296
MSFT,2024-08-21,364.28,370.61,359.85,362.91,17722622
MSFT,2024-08-22,361.2,365.56,353.84,365.04,27592974
MSFT,2024-08-23,367.48,373.64,361.92,365.4,12550085
MSFT,2024-08-24,368.31,371.63,358.28,366.5,56472263
MSFT,2024-08-25,368.63,377.82,362.2,372.69,72516630
MSFT,2024-08-26,370.55,379.34,361.2,363.23,46624421
MSFT,2024-08-27,361.76,365.1,353.56,357.4,74534580
MSFT,2024-08-28,358.65,358.66,351.6,357.18,20943710
MSFT,2024-08-29,355.97,365.69,354.25,361.32,37627875
MSFT,2024-08-30,358.7,366.11,358.14,361.52,71208538
MSFT,2024-08-31,362.58,370.93,352.96,370.62,59840899
MSFT,2024-09-01,373.42,374.12,366.13,372.28,54271431
MSFT,2024-09-02,370.63,372.02,364.17,365.57,47000107
MSFT,2024-09-03,364.44,366.23,353.68,360.04,46876519
MSFT,2024-09-04,359.72,362.29,358.28,360.0,19155350
MSFT,2024-09-05,359.27,367.01,356.09,357.86,21308032
MSFT,2024-09-06,354.82,357.38,351.41,356.04,68401467
MSFT,2024-09-07,355.24,362.38,354.12,358.0,27768941
MSFT,2024-09-08,358.99,366.23,354.95,362.87,32475802
MSFT,2024-09-09,362.32,368.15,361.22,365.99,51808529
MSFT,2024-09-10,368.86,376.14,368.59,375.46,73096600
MSFT,2024-09-11,378.85,383.32,370.95,375.79,65854605
MSFT,2024-09-12,376.86,387.8,374.88,386.41,35427601
MSFT,2024-09-13,385.09,395.98,378.55,391.42,56879800
MSFT,2024-09-14,387.89,392.06,377.22,379.17,56965413
MSFT,2024-09-15,382.62,382.77,378.17,381.31,15980144
MSFT,2024-09-16,383.54,393.74,372.25,393.71,13578988
MSFT,2024-09-17,397.53,408.5,386.02,407.51,68496425
MSFT,2024-09-18,411.35,423.01,406.26,422.23,30628001
MSFT,2024-09-19,421.21,433.79,415.28,420.35,23940895
MSFT,2024-09-20,421.25,426.39,413.95,419.97,44873966
MSFT,2024-09-21,419.45,422.94,414.21,416.29,55339674
MSFT,2024-09-22,414.72,426.31,406.37,419.46,57349772
MSFT,2024-09-23,415.92,424.64,407.54,422.66,79308561
MSFT,2024-09-24,422.85,433.54,415.85,422.81,76852734
MSFT,2024-09-25,423.95,432.36,423.0,429.46,64063242
MSFT,2024-09-26,426.12,435.89,414.03,421.25,38507573
MSFT,2024-09-27,418.02,429.62,413.87,419.69,46652934
MSFT,2024-09-28,423.03,423.15,420.28,420.89,26051888
MSFT,2024-09-29,422.23,430.27,414.52,418.28,58453035
MSFT,2024-09-30,418.27,423.77,413.12,422.35,12949544
MSFT,2024-10-01,424.37,430.06,419.58,420.92,53517090
MSFT,2024-10-02,421.23,433.3,419.41,422.36,11170206
MSFT,2024-10-03,426.57,435.76,418.93,428.85,52106462
MSFT,2024-10-04,433.13,438.0,422.56,424.01,57414185
MSFT,2024-10-05,428.01,428.64,421.08,426.33,59994588
MSFT,2024-10-06,430.29,434.69,426.19,433.9,60905477
MSFT,2024-10-07,430.96,443.43,419.15,435.53,61878747
MSFT,2024-10-08,432.69,435.09,428.36,430.88,26449970
MSFT,2024-10-09,433.01,435.3,420.11,432.74,66213018
MSFT,2024-10-10,433.82,436.0,421.8,432.14,22558928
MSFT,2024-10-11,429.8,435.34,419.32,430.59,49265336
MSFT,2024-10-12,431.52,442.34,425.58,435.26,44106629
MSFT,2024-10-13,438.54,446.67,433.74,439.0,54331447
MSFT,2024-10-14,436.36,437.76,432.01,436.55,20812050
MSFT,2024-10-15,438.42,441.31,436.48,438.05,79073021
MSFT,2024-10-16,439.7,447.15,426.61,435.95,56910309
MSFT,2024-10-17,436.14,440.7,433.3,437.05,64290969
MSFT,2024-10-18,436.65,444.35,424.55,429.09,71884430
MSFT,2024-10-19,429.21,430.37,429.19,429.21,71151845
MSFT,2024-10-20,428.1,428.15,420.15,420.19,30047835
MSFT,2024-10-21,419.09,429.58,417.29,422.37,23679333
MSFT,2024-10-22,419.4,422.53,413.48,415.67,14812195
MSFT,2024-10-23,412.94,424.22,402.13,417.89,24608484
MSFT,2024-10-24,419.16,425.84,408.93,410.93,76768237
MSFT,2024-10-25,413.7,413.95,405.17,408.02,74428900
MSFT,2024-10-26,408.15,413.12,404.74,411.04,17514813
MSFT,2024-10-27,410.99,414.74,400.34,406.06,31580310
MSFT,2024-10-28,405.37,416.46,405.11,413.69,28189253
MSFT,2024-10-29,409.7,412.51,405.19,411.76,50250764
MSFT,2024-10-30,408.49,410.82,400.88,407.23,67690849
MSFT,2024-10-31,404.68,406.05,399.4,402.83,35321661
MSFT,2024-11-01,406.38,409.34,397.34,402.92,74819495
MSFT,2024-11-02,406.51,410.64,400.48,407.6,21938338
MSFT,2024-11-03,403.8,414.53,399.47,404.44,35291105
MSFT,2024-11-04,400.85,408.6,389.12,389.21,15247707
MSFT,2024-11-05,393.06,395.01,391.13,392.39,17238215
MSFT,2024-11-06,390.06,399.15,380.91,388.99,10013512
MSFT,2024-11-07,385.66,388.68,380.96,387.15,23934279
MSFT,2024-11-08,387.83,393.8,381.19,391.99,31022139
MSFT,2024-11-09,392.15,403.58,381.95,386.54,16242503
MSFT,2024-11-10,388.53,398.13,384.91,393.77,72990123
MSFT,2024-11-11,395.28,406.51,387.07,395.79,62127219
MSFT,2024-11-12,399.34,405.06,396.82,398.52,67834461
MSFT,2024-11-13,400.74,408.64,400.63,402.0,57454073
MSFT,2024-11-14,402.72,408.45,397.25,405.59,13396804
MSFT,2024-11-15,408.15,416.17,404.83,409.26,10228741
MSFT,2024-11-16,410.65,421.33,410.44,417.26,50899065
MSFT,2024-11-17,415.39,425.82,403.88,404.65,41988020
MSFT,2024-11-18,407.38,411.36,406.26,410.66,30243289
MSFT,2024-11-19,414.1,422.53,402.85,410.81,75496489
MSFT,2024-11-20,408.75,416.97,405.27,409.18,25394413
MSFT,2024-11-21,410.93,420.85,400.65,408.54,61339248
MSFT,2024-11-22,410.82,422.66,407.68,411.59,17136846
MSFT,2024-11-23,407.54,407.85,402.52,406.09,67246589
MSFT,2024-11-24,407.58,410.59,403.72,405.82,26804142
MSFT,2024-11-25,406.96,407.14,397.88,402.51,61400289
MSFT,2024-11-26,404.25,410.09,401.36,405.27,11227515
MSFT,2024-11-27,407.92,415.3,405.51,411.32,47953394
MSFT,2024-11-28,412.89,424.58,405.53,416.6,78197494
MSFT,2024-11-29,416.06,418.5,413.42,417.62,63056907
MSFT,2024-11-30,418.97,421.1,416.91,420.12,28295287
MSFT,2024-12-01,419.92,431.67,408.75,423.37,12385318
MSFT,2024-12-02,427.03,434.96,421.82,422.51,78758155
MSFT,2024-12-03,424.86,436.74,414.96,423.18,38170180
MSFT,2024-12-04,423.37,432.83,416.32,418.18,34371571
MSFT,2024-12-05,420.38,422.23,408.15,418.17,10676430
MSFT,2024-12-06,418.87,431.0,413.99,429.16,29193877
MSFT,2024-12-07,425.9,427.19,423.7,426.38,70882417
MSFT,2024-12-08,429.08,439.94,416.51,438.72,51454482
MSFT,2024-12-09,442.09,454.47,436.7,447.5,48764983
MSFT,2024-12-10,445.03,455.05,442.0,449.64,50218838
MSFT,2024-12-11,452.29,464.03,441.5,456.52,52191583
MSFT,2024-12-12,452.68,455.26,440.22,444.39,67622145
MSFT,2024-12-13,442.96,448.18,436.02,436.8,59254067
MSFT,2024-12-14,433.56,437.84,425.57,432.64,13106934
MSFT,2024-12-15,428.55,428.94,423.69,427.25,73765621
MSFT,2024-12-16,429.35,437.84,421.98,436.93,60966454
MSFT,2024-12-17,437.27,448.66,429.18,438.12,26529943
MSFT,2024-12-18,437.69,448.47,426.7,429.29,77072009
MSFT,2024-12-19,432.95,442.59,420.66,423.68,13912426
MSFT,2024-12-20,425.52,436.08,417.99,419.98,34351002
MSFT,2024-12-21,421.9,426.53,414.8,424.86,53712609
MSFT,2024-12-22,429.09,441.08,417.67,426.66,32237197
MSFT,2024-12-23,428.8,435.71,422.6,430.32,49879456
MSFT,2024-12-24,429.04,429.26,421.62,426.06,31657885
MSFT,2024-12-25,422.59,426.22,416.43,424.13,29738471
MSFT,2024-12-26,420.02,425.52,411.32,414.34,33638087
MSFT,2024-12-27,412.77,422.28,403.19,414.14,64501165
MSFT,2024-12-28,417.6,428.19,406.5,416.03,49144238
MSFT,2024-12-29,416.41,424.05,413.09,418.38,65355954
MSFT,2024-12-30,419.28,423.13,413.64,421.03,24109555
GOOGL,2024-01-01,164.89,165.6,162.41,162.89,40299159
GOOGL,2024-01-02,161.95,164.66,161.43,161.95,67243422
GOOGL,2024-01-03,162.76,164.83,158.01,159.48,40758187
GOOGL,2024-01-04,160.21,161.83,158.64,161.69,27848880
GOOGL,2024-01-05,161.4,161.87,160.2,160.87,29054273
GOOGL,2024-01-06,160.49,164.34,156.62,163.32,73834232
GOOGL,2024-01-07,162.68,164.85,161.93,164.64,75815667
GOOGL,2024-01-08,165.28,165.94,162.02,163.57,61642097
GOOGL,2024-01-09,164.92,169.46,164.29,166.44,12720896
GOOGL,2024-01-10,167.28,172.27,164.62,170.31,63235674
GOOGL,2024-01-11,169.88,173.81,167.13,169.35,72238449
GOOGL,2024-01-12,168.12,172.95,166.09,166.13,56875159
GOOGL,2024-01-13,164.85,165.81,162.6,162.63,77689125
GOOGL,2024-01-14,163.65,166.79,162.1,163.97,71286953
GOOGL,2024-01-15,163.01,163.62,160.07,163.54,31994350
GOOGL,2024-01-16,163.79,164.22,162.06,164.18,23920985
GOOGL,2024-01-17,164.03,167.66,162.53,163.8,10122174
GOOGL,2024-01-18,164.93,165.71,162.76,164.87,38688073
GOOGL,2024-01-19,166.21,168.97,161.73,163.53,40014515
GOOGL,2024-01-20,164.45,164.83,162.33,163.92,40675107
GOOGL,2024-01-21,164.2,168.81,161.59,163.29,32401027
GOOGL,2024-01-22,161.87,163.8,159.61,161.03,69787488
GOOGL,2024-01-23,160.7,162.32,159.26,159.46,30842583
GOOGL,2024-01-24,159.31,163.26,158.57,163.03,40675409
GOOGL,2024-01-25,163.93,165.85,163.14,163.42,43027577
GOOGL,2024-01-26,163.78,166.24,162.21,164.32,21673887
GOOGL,2024-01-27,163.1,164.06,160.53,163.31,23114574
GOOGL,2024-01-28,164.54,166.65,160.0,160.18,50320153
GOOGL,2024-01-29,161.35,165.01,157.48,157.54,26229245
GOOGL,2024-01-30,156.5,160.51,153.61,158.11,28535870
GOOGL,2024-01-31,158.6,163.31,157.91,162.2,32077908
GOOGL,2024-02-01,162.45,166.11,159.63,161.79,77137384
GOOGL,2024-02-02,162.3,162.78,157.63,161.67,26983921
GOOGL,2024-02-03,162.19,166.7,159.83,166.65,61374615
GOOGL,2024-02-04,165.04,167.17,162.23,164.25,53101869
GOOGL,2024-02-05,162.76,166.47,158.3,160.91,51646486
GOOGL,2024-02-06,160.5,163.9,155.83,158.76,75905119
GOOGL,2024-02-07,159.7,163.66,155.29,159.85,23799361
GOOGL,2024-02-08,158.75,162.62,157.22,158.12,22342478
GOOGL,2024-02-09,159.41,159.98,158.78,159.49,62927179
GOOGL,2024-02-10,159.38,163.75,156.7,162.95,60785039
GOOGL,2024-02-11,164.1,166.24,162.25,165.97,11743675
GOOGL,2024-02-12,166.4,166.65,164.37,164.54,43196157
GOOGL,2024-02-13,165.49,170.3,162.16,164.67,64831270
GOOGL,2024-02-14,165.51,167.1,164.76,164.83,79167291
GOOGL,2024-02-15,164.5,166.39,164.28,165.79,46040306
GOOGL,2024-02-16,164.9,168.93,164.66,167.04,19922295
GOOGL,2024-02-17,166.96,170.71,164.41,169.1,53314897
GOOGL,2024-02-18,169.17,169.22,167.62,168.92,42608755
GOOGL,2024-02-19,167.99,171.31,167.61,168.69,11461725
GOOGL,2024-02-20,168.17,168.28,166.2,168.05,48046190
GOOGL,2024-02-21,167.23,171.36,166.16,166.49,44049092
GOOGL,2024-02-22,167.31,169.77,165.01,165.59,67168000
GOOGL,2024-02-23,166.47,170.44,164.86,165.33,15025027
GOOGL,2024-02-24,163.87,166.56,161.16,164.41,47091730
GOOGL,2024-02-25,164.32,166.27,161.19,165.51,63669263
GOOGL,2024-02-26,165.4,169.15,160.63,164.12,70030558
GOOGL,2024-02-27,164.91,169.08,160.18,167.93,69434042
GOOGL,2024-02-28,169.51,169.89,168.65,168.78,33139962
GOOGL,2024-02-29,167.61,168.87,163.27,166.46,14459433
GOOGL,2024-03-01,166.39,167.49,165.51,166.73,45153305
GOOGL,2024-03-02,168.11,168.24,164.58,166.97,60385372
GOOGL,2024-03-03,168.54,172.91,166.89,169.63,10143057
GOOGL,2024-03-04,170.44,171.67,168.02,171.62,79093240
GOOGL,2024-03-05,170.8,172.39,170.79,171.8,75795682
GOOGL,2024-03-06,170.81,171.32,168.97,169.76,69311966
GOOGL,2024-03-07,169.87,174.66,168.2,174.6,21396938
GOOGL,2024-03-08,175.97,177.62,172.08,175.75,60778913
GOOGL,2024-03-09,176.69,179.44,175.11,175.31,74438957
GOOGL,2024-03-10,175.56,177.76,171.53,176.62,74425424
GOOGL,2024-03-11,177.51,181.23,176.29,177.58,63699992
GOOGL,2024-03-12,179.09,183.23,174.11,182.64,66895206
GOOGL,2024-03-13,182.53,185.74,178.56,179.3,52840557
GOOGL,2024-03-14,178.3,179.88,175.02,177.77,28954740
GOOGL,2024-03-15,177.51,180.84,172.66,174.09,76606496
GOOGL,2024-03-16,175.56,180.8,171.72,173.8,70929424
GOOGL,2024-03-17,175.11,178.84,172.57,177.54,36498629
GOOGL,2024-03-18,176.7,178.79,173.09,178.35,49068890
GOOGL,2024-03-19,177.74,179.95,175.25,175.89,40985761
GOOGL,2024-03-20,176.92,180.38,173.09,177.94,60389531
GOOGL,2024-03-21,177.99,181.68,176.84,177.17,63934793
GOOGL,2024-03-22,176.13,177.12,172.88,174.09,73972254
GOOGL,2024-03-23,172.8,175.84,172.57,175.18,32473062
GOOGL,2024-03-24,174.57,175.12,174.34,174.94,69827178
GOOGL,2024-03-25,173.34,175.73,172.18,172.21,56324809
GOOGL,2024-03-26,171.66,172.2,169.37,169.87,66577675
GOOGL,2024-03-27,170.62,172.93,166.13,169.02,78289993
GOOGL,2024-03-28,170.22,173.31,169.13,171.85,58801754
GOOGL,2024-03-29,170.32,171.95,167.49,170.9,61672378
GOOGL,2024-03-30,172.53,175.59,168.52,175.29,73150504
GOOGL,2024-03-31,175.04,175.52,174.47,174.95,59624956
GOOGL,2024-04-01,176.67,179.66,171.61,178.2,42322062
GOOGL,2024-04-02,176.83,178.44,173.19,175.55,33917811
GOOGL,2024-04-03,176.33,179.12,171.95,172.39,20527200
GOOGL,2024-04-04,172.77,173.78,170.14,172.54,58568237
GOOGL,2024-04-05,173.42,174.92,171.13,173.43,31594566
GOOGL,2024-04-06,174.21,178.34,171.25,177.51,58414887
GOOGL,2024-04-07,176.3,180.16,175.49,177.32,53070132
GOOGL,2024-04-08,177.05,179.32,176.07,177.9,28167348
GOOGL,2024-04-09,177.34,181.44,175.57,179.54,27075942
GOOGL,2024-04-10,178.87,180.1,175.19,177.53,52339128
GOOGL,2024-04-11,176.63,180.0,175.64,178.04,43203467
GOOGL,2024-04-12,179.19,180.25,178.45,180.07,23397430
GOOGL,2024-04-13,179.91,184.1,176.69,183.85,48554309
GOOGL,2024-04-14,182.42,186.04,177.61,181.28,59503547
GOOGL,2024-04-15,179.51,183.33,174.67,181.49,25250529
GOOGL,2024-04-16,179.88,180.56,175.81,178.05,71483800
GOOGL,2024-04-17,177.98,180.24,172.9,177.13,75518300
GOOGL,2024-04-18,176.8,179.07,176.51,177.83,24402375
GOOGL,2024-04-19,177.43,181.7,173.7,174.24,33448341
GOOGL,2024-04-20,175.24,178.39,173.4,175.11,43553482
GOOGL,2024-04-21,175.06,178.59,172.06,173.78,67644430
GOOGL,2024-04-22,173.7,178.91,173.29,175.84,55581556
GOOGL,2024-04-23,177.04,178.6,175.51,177.33,62118126
GOOGL,2024-04-24,176.89,180.89,171.9,172.33,47878201
GOOGL,2024-04-25,172.06,173.55,167.96,169.2,59907630
GOOGL,2024-04-26,168.92,172.53,168.05,168.17,41233557
GOOGL,2024-04-27,168.96,173.09,166.91,170.56,16769630
GOOGL,2024-04-28,169.85,169.88,166.75,167.32,66661149
GOOGL,2024-04-29,167.45,171.2,162.91,168.14,68119883
GOOGL,2024-04-30,167.51,171.56,163.45,167.92,51014284
GOOGL,2024-05-01,166.95,170.45,164.87,169.54,38073287
GOOGL,2024-05-02,170.83,174.02,170.15,173.87,26651247
GOOGL,2024-05-03,173.96,178.78,170.29,173.55,76519840
GOOGL,2024-05-04,175.14,179.74,170.53,171.81,34282803
GOOGL,2024-05-05,172.53,174.74,171.71,172.59,70878848
GOOGL,2024-05-06,172.62,176.18,171.7,171.72,18100616
GOOGL,2024-05-07,171.79,173.97,169.26,171.87,33651878
GOOGL,2024-05-08,170.58,173.25,167.66,171.87,14827200
GOOGL,2024-05-09,170.89,174.95,169.69,172.95,11903655
GOOGL,2024-05-10,172.92,173.49,171.15,171.33,56498111
GOOGL,2024-05-11,172.05,176.9,170.55,176.32,74967371
GOOGL,2024-05-12,176.01,181.17,172.4,176.08,25482573
GOOGL,2024-05-13,176.71,177.56,173.0,177.51,64383817
GOOGL,2024-05-14,177.31,180.33,176.68,179.24,18387815
GOOGL,2024-05-15,180.61,183.21,178.46,183.18,16571999
GOOGL,2024-05-16,181.39,181.43,178.32,179.13,16487775
GOOGL,2024-05-17,179.57,184.82,176.93,178.63,12575476
